time,id,lux,temp,hum,press,alt,current
2025-11-19 15:00:56,1,39.0,26.11,58.54,100728.0,63.94,-1.0
2025-11-19 15:00:57,2,39.17,24.63,60.01,100701.0,66.87,0.0
2025-11-19 15:00:57,1,39.0,26.11,58.55,100730.0,64.11,-0.5
2025-11-19 15:00:58,2,39.17,24.62,60.0,100697.0,66.54,-1.0
2025-11-19 15:00:58,1,39.0,26.12,58.54,100729.0,64.11,-0.9
2025-11-19 15:00:59,2,39.17,24.63,59.99,100697.0,67.21,-0.9
2025-11-19 15:01:00,1,39.0,26.12,58.54,100735.0,64.19,-0.5
2025-11-19 15:01:00,2,39.17,24.63,59.99,100696.0,66.79,-0.7
2025-11-19 15:01:01,1,39.0,26.15,58.53,100724.0,64.19,-0.6000000000000001
2025-11-19 15:01:01,2,39.17,24.62,59.97,100698.0,67.12,-0.6
2025-11-19 15:01:02,1,39.0,26.13,58.5,100728.0,64.19,-0.9
2025-11-19 15:01:02,2,40.0,24.63,59.94,100700.0,66.79,-0.7
2025-11-19 15:01:03,1,39.0,26.11,58.51,100725.0,64.45,-0.7
2025-11-19 15:01:03,2,40.0,24.63,59.95,100701.0,66.95,-1.0
2025-11-19 15:01:04,1,39.0,26.11,58.49,100730.0,64.03,-0.6000000000000001
2025-11-19 15:01:04,2,40.0,24.63,59.93,100694.0,66.79,-0.7
2025-11-19 15:01:05,1,39.0,26.12,58.48,100727.0,64.28,-1.0
2025-11-19 15:01:05,2,39.17,24.65,59.93,100695.0,67.21,0.0
2025-11-19 15:01:06,1,39.0,26.12,58.5,100731.0,64.03,-0.5
2025-11-19 15:01:06,2,39.17,24.63,59.95,100690.0,67.12,-0.8
2025-11-19 15:01:07,1,39.0,26.11,58.48,100726.0,64.28,-0.8
2025-11-19 15:01:07,2,39.17,24.63,59.99,100697.0,66.87,-0.7
2025-11-19 15:01:08,1,39.0,26.12,58.51,100723.0,64.61,-0.5
2025-11-19 15:01:08,2,39.17,24.65,60.01,100694.0,67.04,-0.7
2025-11-19 15:01:09,1,39.0,26.13,58.48,100722.0,64.7,-0.9
2025-11-19 15:01:09,2,40.0,24.66,60.03,100694.0,66.95,0.0
2025-11-19 15:01:10,1,39.0,26.11,58.49,100722.0,64.36,-1.0
2025-11-19 15:01:10,2,39.17,24.63,60.08,100695.0,66.95,-0.7
2025-11-19 15:01:11,1,39.0,26.15,58.48,100721.0,64.7,-0.7
2025-11-19 15:01:12,2,39.17,24.64,60.07,100698.0,66.54,-0.9
2025-11-19 15:01:12,1,39.0,26.13,58.48,100723.0,64.61,-0.9
2025-11-19 15:01:13,2,40.0,24.65,60.03,100700.0,66.87,-0.5
2025-11-19 15:01:13,1,39.0,26.11,58.47,100726.0,64.61,-0.5
2025-11-19 15:01:14,2,40.0,24.63,60.0,100700.0,66.87,-0.8
2025-11-19 15:01:14,1,39.0,26.12,58.47,100720.0,64.86,-0.8
2025-11-19 15:01:15,2,40.0,24.63,60.01,100694.0,67.37,-0.7
2025-11-19 15:01:15,1,39.0,26.12,58.48,100726.0,64.28,-0.6000000000000001
2025-11-19 15:01:16,2,40.0,24.63,60.03,100694.0,67.21,-0.9
2025-11-19 15:01:17,1,39.0,26.11,58.5,100723.0,64.53,-0.7
2025-11-19 15:01:17,2,39.17,24.65,60.04,100696.0,67.04,-0.8
2025-11-19 15:01:18,1,39.0,26.11,58.48,100723.0,64.7,-0.7
2025-11-19 15:01:18,2,40.0,24.62,60.05,100701.0,66.54,-0.8
2025-11-19 15:01:19,1,39.0,26.11,58.49,100726.0,64.95,-0.7
2025-11-19 15:01:19,2,39.17,24.63,60.07,100695.0,67.12,-0.7
2025-11-19 15:01:20,1,39.0,26.11,58.47,100726.0,64.36,-0.7
2025-11-19 15:01:20,2,40.0,24.65,60.09,100697.0,66.87,-0.6
2025-11-19 15:01:21,1,39.0,26.11,58.51,100727.0,64.61,-0.7
2025-11-19 15:01:21,2,40.0,24.63,60.11,100700.0,66.95,-0.8
2025-11-19 15:01:22,1,39.0,26.1,58.5,100723.0,64.61,-0.7
2025-11-19 15:01:22,2,39.17,24.63,60.13,100701.0,66.7,-0.8
2025-11-19 15:01:23,1,39.0,26.12,58.49,100725.0,64.36,-0.6000000000000001
2025-11-19 15:01:23,2,39.17,24.63,60.12,100701.0,66.95,0.0
2025-11-19 15:01:24,1,39.0,26.12,58.5,100723.0,64.53,-0.8
2025-11-19 15:01:24,2,39.17,24.65,60.06,100696.0,67.46,-0.7
2025-11-19 15:01:25,1,39.0,26.11,58.48,100724.0,64.61,-0.5
2025-11-19 15:01:25,2,39.17,24.64,60.06,100699.0,67.29,-0.8
2025-11-19 15:01:26,1,39.0,26.12,58.49,100730.0,63.78,-0.7
2025-11-19 15:01:26,2,39.17,24.65,60.02,100700.0,66.95,-0.8
2025-11-19 15:01:27,1,39.0,26.13,58.49,100727.0,63.86,-0.8
2025-11-19 15:01:28,2,39.17,24.66,60.02,100694.0,67.21,-0.8
2025-11-19 15:01:28,1,39.0,26.12,58.49,100728.0,64.11,-0.6000000000000001
2025-11-19 15:01:29,2,39.17,24.64,60.0,100703.0,66.95,-0.9
2025-11-19 15:01:29,1,39.0,26.13,58.5,100726.0,64.7,-0.6000000000000001
2025-11-19 15:01:30,2,39.17,24.65,59.94,100698.0,67.21,0.0
2025-11-19 15:01:30,1,39.0,26.13,58.5,100726.0,64.28,-0.6000000000000001
2025-11-19 15:01:31,2,39.17,24.63,59.94,100699.0,66.87,0.0
2025-11-19 15:01:31,1,39.0,26.12,58.48,100730.0,63.94,-0.7
2025-11-19 15:01:32,2,39.17,24.62,59.88,100697.0,66.95,-0.9
2025-11-19 15:01:32,1,39.0,26.13,58.47,100728.0,64.11,-0.8
2025-11-19 15:01:33,2,39.17,24.61,59.86,100700.0,66.95,-0.8
2025-11-19 15:01:34,1,39.0,26.12,58.45,100728.0,64.36,-0.8
2025-11-19 15:01:34,2,39.17,24.61,59.86,100697.0,67.12,-0.7
2025-11-19 15:01:35,1,39.0,26.13,58.41,100732.0,64.03,-0.7
2025-11-19 15:01:35,2,39.17,24.63,59.86,100702.0,66.87,-0.7
2025-11-19 15:01:36,1,39.0,26.13,58.43,100735.0,64.19,-1.0
2025-11-19 15:01:36,2,39.17,24.65,59.85,100701.0,67.37,-0.6
2025-11-19 15:01:37,1,39.0,26.12,58.4,100732.0,64.19,-0.7
2025-11-19 15:01:37,2,39.17,24.62,59.81,100700.0,67.12,-0.9
2025-11-19 15:01:38,1,39.0,26.13,58.4,100729.0,64.36,-0.5
2025-11-19 15:01:38,2,39.17,24.63,59.84,100699.0,66.7,-0.7
2025-11-19 15:01:39,1,39.0,26.14,58.39,100724.0,64.78,-0.5
2025-11-19 15:01:39,2,39.17,24.64,59.83,100706.0,66.7,-0.8
2025-11-19 15:01:40,1,39.0,26.12,58.4,100725.0,64.45,-0.8
2025-11-19 15:01:40,2,39.17,24.64,59.8,100698.0,66.79,-1.0
2025-11-19 15:01:41,1,39.0,26.11,58.38,100727.0,64.03,-0.7
2025-11-19 15:01:41,2,39.17,24.63,59.82,100698.0,67.12,-0.8
2025-11-19 15:01:42,1,39.0,26.13,58.39,100732.0,63.94,-0.7
2025-11-19 15:01:42,2,39.17,24.66,59.81,100697.0,67.04,-0.7
2025-11-19 15:01:43,1,39.0,26.13,58.4,100735.0,64.03,-0.7
2025-11-19 15:01:43,2,39.17,24.63,59.8,100692.0,67.21,-1.0
2025-11-19 15:01:44,1,39.0,26.12,58.39,100725.0,64.03,-0.7
2025-11-19 15:01:45,2,39.17,24.65,59.79,100699.0,66.79,-0.8
2025-11-19 15:01:45,1,39.0,26.15,58.36,100736.0,63.78,-0.9
2025-11-19 15:01:46,2,39.17,24.64,59.79,100696.0,67.04,-0.7
2025-11-19 15:01:46,1,39.0,26.12,58.35,100734.0,64.53,-0.6000000000000001
2025-11-19 15:01:47,2,39.17,24.64,59.77,100699.0,66.87,-0.8
2025-11-19 15:01:47,1,39.0,26.11,58.37,100730.0,64.28,-0.7
2025-11-19 15:01:48,2,39.17,24.64,59.81,100695.0,66.79,-0.8
2025-11-19 15:01:48,1,39.0,26.11,58.36,100731.0,64.19,-1.0
2025-11-19 15:01:49,2,39.17,24.64,59.83,100699.0,66.54,-0.8
2025-11-19 15:01:50,1,39.0,26.12,58.35,100729.0,64.19,-0.5
2025-11-19 15:01:50,2,39.17,24.64,59.86,100695.0,67.21,-0.5
2025-11-19 15:01:51,1,39.0,26.11,58.36,100730.0,64.03,-1.0
2025-11-19 15:01:51,2,39.17,24.64,59.88,100697.0,67.46,0.0
2025-11-19 15:01:52,1,39.0,26.13,58.35,100731.0,64.19,-0.5
2025-11-19 15:01:52,2,39.17,24.65,59.89,100693.0,66.79,-0.7
2025-11-19 15:01:53,1,39.0,26.14,58.39,100730.0,64.19,-0.7
2025-11-19 15:01:53,2,39.17,24.63,59.91,100693.0,67.12,-0.8
2025-11-19 15:01:54,1,39.0,26.13,58.38,100724.0,64.61,-0.7
2025-11-19 15:01:54,2,39.17,24.64,59.94,100694.0,66.79,-1.0
2025-11-19 15:01:55,1,39.0,26.13,58.39,100728.0,64.78,-0.6000000000000001
2025-11-19 15:01:55,2,39.17,24.65,59.89,100695.0,67.21,-0.9
2025-11-19 15:01:56,1,39.0,26.13,58.34,100722.0,64.61,-0.5
2025-11-19 15:01:56,2,39.17,24.66,59.92,100695.0,67.21,-0.7
2025-11-19 15:01:57,1,39.0,26.12,58.35,100727.0,64.7,-0.5
2025-11-19 15:01:57,2,39.17,24.67,59.94,100692.0,67.12,-0.8
2025-11-19 15:01:58,1,39.0,26.12,58.35,100728.0,64.53,-1.0
2025-11-19 15:01:58,2,39.17,24.65,59.93,100702.0,66.95,-1.0
2025-11-19 15:01:59,1,39.0,26.11,58.36,100726.0,63.94,-0.7
2025-11-19 15:01:59,2,39.17,24.65,59.96,100697.0,67.04,-0.8
2025-11-19 15:02:00,1,39.0,26.13,58.38,100722.0,64.61,-0.6000000000000001
2025-11-19 15:02:00,2,39.17,24.64,59.95,100696.0,67.21,-0.8
2025-11-19 15:02:01,1,39.0,26.12,58.41,100724.0,64.36,-0.7
2025-11-19 15:02:02,2,39.17,24.65,59.99,100693.0,67.21,-0.5
2025-11-19 15:02:02,1,39.0,26.14,58.41,100722.0,64.78,-0.6000000000000001
2025-11-19 15:02:03,2,39.17,24.65,60.02,100696.0,66.29,-0.9
2025-11-19 15:02:03,1,39.0,26.13,58.4,100728.0,64.61,-0.4
2025-11-19 15:02:04,2,39.17,24.66,60.07,100694.0,67.04,-0.7
2025-11-19 15:02:04,1,39.0,26.14,58.41,100726.0,64.7,-0.9
2025-11-19 15:02:05,2,39.17,24.66,60.08,100694.0,66.95,-0.8
2025-11-19 15:02:05,1,39.0,26.13,58.39,100720.0,64.53,-0.6000000000000001
2025-11-19 15:02:06,2,39.17,24.63,60.05,100690.0,66.54,-0.7
2025-11-19 15:02:07,1,39.0,26.13,58.39,100727.0,64.61,-0.6000000000000001
2025-11-19 15:02:07,2,39.17,24.66,60.06,100695.0,67.29,-0.6
2025-11-19 15:02:08,1,39.0,26.14,58.4,100722.0,64.86,-0.6000000000000001
2025-11-19 15:02:08,2,39.17,24.65,60.02,100693.0,67.54,-0.8
2025-11-19 15:02:09,1,39.0,26.13,58.39,100723.0,64.45,-0.6000000000000001
2025-11-19 15:02:09,2,39.17,24.66,60.01,100693.0,67.37,-1.0
2025-11-19 15:02:10,1,39.0,26.15,58.37,100721.0,65.2,-0.7
2025-11-19 15:02:10,2,39.17,24.65,59.99,100695.0,67.21,-0.8
2025-11-19 15:02:11,1,39.0,26.12,58.34,100714.0,64.7,-0.6000000000000001
2025-11-19 15:02:11,2,39.17,24.65,59.96,100692.0,67.46,-0.7
2025-11-19 15:02:12,1,39.0,26.13,58.37,100721.0,64.61,-0.9
2025-11-19 15:02:12,2,39.17,24.65,59.95,100691.0,67.29,-0.8
2025-11-19 15:02:13,1,39.0,26.15,58.31,100724.0,64.86,-0.6000000000000001
2025-11-19 15:02:13,2,39.17,24.64,59.91,100689.0,67.12,-1.1
2025-11-19 15:02:14,1,39.0,26.12,58.32,100724.0,64.61,-0.6000000000000001
2025-11-19 15:02:14,2,39.17,24.66,59.91,100692.0,67.21,-0.9
2025-11-19 15:02:15,1,39.0,26.13,58.31,100728.0,64.7,-0.7
2025-11-19 15:02:15,2,39.17,24.65,59.91,100692.0,66.79,-0.9
2025-11-19 15:02:16,1,39.0,26.14,58.34,100720.0,65.03,-0.8
2025-11-19 15:02:16,2,39.17,24.65,59.9,100692.0,67.12,-0.9
